-0.7246096,-0.4218522,-0.6036811,-0.3793272,-0.8979971,0.2777372,-0.48853284
-0.77072585,-0.51769775,-0.6165617,-0.3793272,-1.0166614,0.029353077,-0.40459064
-0.79378396,-0.51769775,-0.62309265,-0.3793272,-1.0759935,0.079679206,-0.38170722
-0.77072585,-0.4218522,-0.6294423,-0.3793272,-0.9271769,0.22741097,-0.36641532
-0.74766773,-0.4218522,-0.6165617,-0.3793272,-0.83866495,0.2777372,-0.38929886
-0.57473195,-0.4857492,-0.4683442,-0.3793272,-0.69082093,0.029353077,-0.54959154
-0.18291625,0.18469244,-0.08156378,0.39453498,-0.33482832,-0.11837869,-0.40459064
-0.14832915,-0.006998538,-0.11385594,0.2659037,-0.6013364,0.029353077,-0.30546513
-0.8514292,0.24858947,-0.7069072,0.22907785,-0.7793329,0.029353077,-0.297765
-0.86295825,0.44028044,-0.90029734,0.22907785,-0.6013364,0.32643992,-0.23670629
-3.5022507,0.50417745,-3.6917562,0.5055313,-0.48364505,0.2777372,-0.2215229
-3.62907,0.72781694,-3.8270931,0.5055313,-0.098472476,0.12838203,-0.09181374
-4.1592345,1.3987353,-4.291157,1.26124,-0.6013364,0.4757951,0.007420362
-3.582954,0.72781694,-3.820562,0.5605108,-0.631489,0.2777372,0.007420362
-3.0758476,0.600023,-2.9760673,0.7633125,-1.1051732,0.029353077,0.19807974
-2.2920444,0.31248638,-2.1573336,0.39453498,-1.1353257,-0.11837869,0.36596417
-1.4738258,-0.23016122,-1.6158048,-0.13969962,-0.30564862,0.32643992,0.23625492
-0.48267162,-0.07089557,-0.44893262,-0.02922198,0.07952373,0.67222965,0.06837047
-0.49420065,-0.4538007,-0.53927815,-0.545303,0.19818793,0.5732005,0.13712941
-0.28667775,-0.51769775,-0.27495402,-0.47165126,-0.12765218,0.4757951,0.06077883
-0.20597441,-0.4538007,-0.23631226,-0.50847715,-0.068320185,0.17870815,-0.00027987704
-0.32126495,-0.51769775,-0.30071518,-0.45297897,-0.2161641,0.5244978,-0.038346674
-0.37891012,-0.16674106,-0.30724618,-0.28700313,-0.7793329,0.22741097,-0.030755034
-0.49420065,-0.13479254,-0.39741027,-0.2133514,-0.36498085,0.2777372,-0.10710562
0.12819599,0.37638342,-0.23631226,-0.12154602,1.7087255,1.2160771,-0.10710562
0.047664795,0.2166409,-0.26207343,-0.17652552,1.5317016,1.1170481,-0.09181374
0.024606558,0.31248638,-0.31359577,-0.12154602,1.5608815,1.2160771,-0.14517231
-0.12527099,-0.19821271,-0.35876852,-0.15837191,1.3235531,0.96931654,-0.25199807
-0.21750346,-0.19821271,-0.4102909,-0.19519779,1.4130377,0.92061377,-0.20623112
0.20889932,0.2166409,-0.13961715,-0.26884955,2.0938978,0.92061377,-0.31305677
0.3818351,0.18469244,0.08606522,0.0076038907,2.331226,0.62352675,-0.3435319
-0.9897778,0.08884695,-0.9195276,0.41320726,-0.5128248,0.17870815,0.015012002
-1.727293,0.37638342,-1.7253804,0.7451589,-0.9271769,0.029353077,-0.038346674
-2.5572126,0.66391987,-2.5635257,0.39453498,-0.8688174,-0.06967597,-0.038346674
-2.7186193,0.7597655,-2.789208,0.7633125,-0.45349252,0.22741097,0.045487158
-1.9578738,0.5680744,-2.0863996,0.1554261,-0.03914049,0.22741097,0.09895422
-2.626387,0.02494992,-2.6731014,0.3577091,-0.80948526,0.079679206,0.24384655
-3.2603126,0.15274398,-3.3822591,-0.2133514,-1.0166614,0.12838203,0.17519622
-1.7734091,0.24858947,-1.7125,0.28405738,-0.986509,0.22741097,0.33548903
-1.6467617,0.408332,-1.5514019,0.24723144,-0.8979971,0.32643992,0.41932264
-2.1423388,-0.038947053,-2.2734404,-0.02922198,-0.5721567,0.4757951,0.6100906
-0.45961353,-0.10284408,-0.48775584,-0.15837191,0.13885595,0.5732005,0.5261484
-0.6323772,-0.4218522,-0.6359733,-0.3793272,0.07952373,0.62352675,0.42702287
-0.35585204,-0.4218522,-0.30724618,-0.3793272,-0.24631639,0.37676615,0.3126055
-0.17138723,-0.3260067,-0.21055108,-0.3793272,0.25752017,0.62352675,0.17519622
-0.3673811,-0.4857492,-0.28148502,-0.36065492,-0.39416054,0.37676615,0.121837534
-0.14832915,-0.038947053,-0.010629885,0.063102044,-0.45349252,0.32643992,0.083662346
-0.27514872,0.2166409,-0.13308619,0.063102044,-0.6606687,0.32643992,-0.015463156
-0.18291625,0.2166409,-0.12020559,-0.066047885,-0.80948526,0.2777372,0.045487158
-0.27514872,0.18469244,-0.12673655,0.1554261,-1.1353257,0.029353077,0.06837047
-0.66696435,-0.3260067,-0.4812248,-0.23202367,-1.0458411,0.079679206,0.06077883
-0.4480845,-0.51769775,-0.2555424,0.026276175,-1.2238374,0.029353077,0.06077883
-0.28667775,-0.10284408,-0.100975424,-0.02922198,-1.0166614,0.22741097,-0.06893022
0.024606558,-0.07089557,0.12470694,-0.02922198,-0.48364505,0.079679206,0.015012002
0.070550725,0.79171395,0.066653654,0.70833296,-0.30564862,0.079679206,0.015012002
-0.6208482,0.15274398,-0.6359733,0.08125567,-0.1578047,0.5244978,0.13712941
-1.5430002,0.08884695,-1.5642825,0.13675381,-0.27549633,0.42546886,0.06077883
-2.4419222,0.600023,-2.6086984,0.5236849,-0.27549633,0.5732005,-0.015463156
-2.9374993,0.7597655,-3.1308155,0.3577091,0.22736786,0.77125865,0.13712941
-3.2833707,0.8875594,-3.4403126,0.5236849,-0.098472476,0.4757951,0.19807974
-3.6982446,0.66391987,-3.7884512,0.46870542,-0.6606687,0.37676615,0.34308067
-3.4446056,0.66391987,-3.6142912,0.61600894,-0.7793329,0.4757951,0.411731
-3.2026672,0.8236624,-3.3628478,-0.066047885,-0.69082093,0.5732005,0.6176823
-2.7532063,0.12079541,-2.7632656,-0.010549695,-0.8688174,0.2777372,0.80085856
-1.9002287,-0.006998538,-1.8349562,0.13675381,-0.631489,0.5244978,0.8084502
-0.75919676,0.056898378,-0.7907217,0.026276175,0.020191735,0.5244978,0.86191726
-0.45961353,-0.3260067,-0.4812248,-0.3425013,-0.068320185,0.17870815,0.59479874
-0.27514872,-0.10284408,-0.26207343,-0.08420147,-0.068320185,0.42546886,0.38125584
-0.15985818,-0.10284408,-0.18460852,-0.12154602,0.16900824,0.37676615,0.289722
-0.28667775,0.15274398,-0.26207343,0.04442976,-0.03914049,0.62352675,0.289722
-0.32126495,-0.10284408,-0.21690069,-0.17652552,-0.631489,0.12838203,0.3126055
-0.19444537,0.18469244,-0.023510488,0.09992795,-0.54200447,0.2777372,0.26673007
-0.25209057,-0.006998538,-0.062152214,0.1735797,-0.80948526,0.12838203,0.24384655
-0.090683885,0.12079541,0.034542885,0.33955553,-0.986509,0.12838203,0.20577976
-0.2636197,-0.19821271,-0.19767052,0.0076038907,-0.69082093,0.37676615,0.16760457
-0.06762581,0.4722289,-0.03639109,0.21040556,-0.72000086,0.32643992,0.09895422
-0.0560967,0.37638342,0.002250719,0.19225198,-0.83866495,0.2777372,0.14472106
-0.009980552,0.2166409,0.021662284,-0.15837191,-0.068320185,0.37676615,0.083662346
0.05919375,0.08884695,0.040892445,0.026276175,0.3168524,0.67222965,0.106545866
-0.6323772,0.18469244,-0.681146,0.2659037,0.050344024,0.82158464,0.3126055
-1.4046516,0.72781694,-1.5577514,0.3577091,-0.008987967,0.96931654,0.48038134
-2.1192808,0.8236624,-2.215387,0.2659037,-0.12765218,0.8702876,0.38125584
-2.7186193,1.0792506,-2.8859034,0.70833296,-0.008987967,0.67222965,0.4499064
-2.914441,1.0792506,-3.1888688,0.9292883,0.22736786,0.5244978,0.5185568
-3.4100182,0.72781694,-3.6208222,0.30272964,-0.27549633,0.4757951,0.3735558
-3.398489,0.85561097,-3.556238,0.70833296,-0.45349252,0.42546886,0.45749804
-3.2372544,0.7597655,-3.2726836,0.7819848,-0.6606687,0.42546886,0.64056575
-2.6840322,0.79171395,-2.7375042,0.39453498,-0.54200447,0.4757951,0.8466254
-1.9232868,0.12079541,-1.9447132,0.1554261,-0.6606687,0.37676615,0.9228676
-0.79378396,0.18469244,-0.6682654,0.21040556,-0.008987967,0.5244978,0.9457509
-0.25209057,0.408332,-0.22978124,0.30272964,-0.008987967,0.42546886,0.732208
-0.15985818,0.08884695,-0.14596671,0.09992795,0.22736786,0.5244978,0.411731
-0.07915485,-0.038947053,-0.10732498,-0.047375597,0.10967624,0.42546886,0.39643934
-0.17138723,-0.19821271,-0.15884732,-0.25017726,-0.008987967,0.5732005,0.3888475
-0.06762581,-0.006998538,-0.030041449,0.1735797,0.050344024,0.37676615,0.35837233
-0.12527099,0.02494992,-0.15884732,0.11808153,-0.39416054,0.37676615,0.35837233
0.45100948,0.8236624,0.053773046,0.21040556,1.8867218,1.5131639,0.32778877
0.12819599,0.66391987,-0.11385594,0.04442976,1.79821,1.3654323,0.28202194
0.25501564,0.6319714,-0.12673655,0.13675381,1.4130377,1.0683454,0.289722
0.105137914,0.600023,-0.10732498,0.21040556,1.8575419,1.5634902,0.2515468
0.30113178,0.24858947,-0.03639109,0.063102044,1.6202135,1.1170481,0.16760457
0.22042844,0.44028044,0.26004386,0.3577091,-0.2161641,0.12838203,0.17519622
0.28960282,0.72781694,0.40844268,0.6341626,-0.008987967,0.2777372,0.22866328
-0.29820678,0.9514565,-0.34588796,0.7264866,0.07952373,0.7225557,0.3126055
-1.3124192,0.8875594,-1.2870778,0.8737901,0.050344024,0.67222965,0.4499064
-2.1538677,1.0473019,-2.208856,0.5423572,0.050344024,0.82158464,0.50326484
-2.476509,1.0153533,-2.7632656,0.6709885,0.37618437,0.5732005,0.5872071
-2.6955612,1.3348384,-3.0212398,1.1689159,0.7020247,0.8702876,0.65585744
-3.3640742,1.0153533,-3.4918349,0.6709885,-0.1578047,0.5244978,0.5643236
-3.0182025,0.7597655,-3.2017496,0.8737901,-0.03914049,0.77125865,0.6253825
-2.7532063,0.9514565,-3.0341206,0.6528349,-0.098472476,0.82158464,0.80085856
-2.3266315,1.0473019,-2.5569944,0.6341626,0.34603208,1.0196427,0.91527575
-1.5199422,0.44028044,-1.6544466,0.32088324,0.050344024,0.8702876,0.9381593
-0.94366163,0.2166409,-1.0162227,0.19225198,0.4355166,1.1170481,0.8084502
-0.21750346,0.408332,-0.31359577,0.28405738,0.4646963,0.92061377,0.724508
-0.07915485,0.31248638,-0.12673655,0.21040556,0.34603208,0.5732005,0.54144025
0.16278318,0.50417745,0.040892445,0.43187955,0.7020247,0.5244978,0.49567324
-0.009980552,0.34443495,-0.08791342,0.2659037,0.49484858,0.4757951,0.35837233
0.036135674,0.69586843,0.13123798,0.80013835,-0.03914049,0.5732005,0.2515468
0.33571896,0.85561097,0.42132327,0.9661142,-0.27549633,0.77125865,0.19807974
0.05919375,0.6319714,0.14411859,0.61600894,-0.45349252,0.7225557,0.1142459
0.036135674,0.98340493,0.20217188,1.1134177,-0.7793329,0.12838203,0.083662346
0.11666703,0.91950786,0.1698797,0.6528349,-0.72000086,0.32643992,0.03789531
0.22042844,0.9514565,0.39556208,1.1502435,-0.8688174,0.2777372,0.007420362
0.047664795,0.85561097,0.13758755,0.6709885,-0.72000086,0.62352675,-0.038346674
0.3818351,0.79171395,0.298867,0.61600894,0.19818793,0.5732005,-0.05363855
0.37030616,0.79171395,0.40844268,0.8737901,0.49484858,1.0683454,-0.007871516
-0.2636197,0.72781694,-0.33300734,0.7633125,0.28669986,1.1673744,0.14472106
-1.1625415,1.0473019,-1.2870778,0.9661142,0.3168524,0.92061377,0.25913844
-2.0962226,1.2070444,-2.3249626,1.00294,0.5240283,0.82158464,0.17519622
-2.6033287,0.79171395,-2.8664916,0.70833296,0.25752017,0.67222965,0.34308067
-2.8683248,1.0792506,-3.1565769,0.9847865,0.40536407,0.77125865,0.3506723
-3.3640742,0.9514565,-3.562769,0.6341626,0.050344024,0.7225557,0.50326484
-3.1796093,1.2709415,-3.4595428,1.0584383,-0.03914049,0.7225557,0.49567324
-2.8106794,1.1750959,-2.8987837,0.9479606,-0.12765218,0.67222965,0.7855667
-1.9924611,0.79171395,-2.0542889,0.5055313,-0.008987967,0.77125865,0.8466254
-1.0589521,0.408332,-0.97758085,0.41320726,0.22736786,0.7225557,0.8466254
-1.1164253,-0.10284408,-1.2419051,-0.15837191,0.10967624,0.5732005,0.9763347
-0.22903249,0.31248638,-0.3201268,0.24723144,0.25752017,0.5244978,0.8771006
-0.12527099,0.15274398,-0.13961715,0.1735797,0.07952373,0.42546886,0.5338484
0.105137914,0.18469244,0.008781679,0.04442976,0.5833605,0.62352675,0.40413937
0.05919375,0.31248638,-0.030041449,0.1554261,0.553208,0.62352675,0.3126055
-0.033038624,0.08884695,-0.08156378,-0.10287375,0.22736786,0.62352675,0.30490547
0.1397251,0.2166409,0.20217188,0.2659037,-0.24631639,0.5244978,0.2515468
0.5086548,0.91950786,0.20217188,0.5791831,1.9460539,1.1170481,0.19807974
0.53171283,0.8236624,0.18929127,0.5055313,1.7388775,1.0196427,0.19807974
0.577829,0.85561097,0.24081369,0.61600894,1.6795455,1.414135,0.22866328
0.18584125,0.28053793,-0.14596671,0.026276175,1.5317016,1.414135,0.20577976
0.5432419,0.6319714,0.22140203,0.5605108,1.4422171,0.67222965,0.13712941
0.25501564,0.53612596,0.24716325,0.486859,-0.39416054,0.029353077,0.24384655
0.22042844,0.600023,0.2536942,0.45003313,-0.008987967,0.37676615,0.289722
-0.37891012,0.4722289,-0.4102909,0.5055313,0.28669986,0.5244978,0.2515468
-1.035894,0.408332,-1.3514807,0.41320726,0.07952373,0.96931654,0.34308067
-0.9782488,0.6319714,-0.99046147,0.41320726,0.07952373,0.7225557,0.5185568
-0.7130806,0.66391987,-0.82936347,0.28405738,0.5833605,0.92061377,0.5338484
-2.0616355,0.72781694,-2.2926707,-0.3793272,0.6426925,0.82158464,0.5185568
-1.4622968,0.2166409,-1.6158048,0.19225198,-0.068320185,0.7225557,0.50326484
-1.8541125,0.408332,-1.9768239,0.04442976,-0.1578047,0.67222965,0.54144025
-0.79378396,0.50417745,-0.8808858,0.486859,-0.1869844,0.62352675,0.411731
-0.59779006,0.18469244,-0.6036811,0.1554261,-0.098472476,0.67222965,0.5643236
-0.21750346,0.2166409,-0.18460852,0.11808153,-0.068320185,0.62352675,0.59479874
-0.21750346,0.02494992,-0.2555424,0.22907785,0.050344024,0.82158464,0.5261484
-0.21750346,0.08884695,-0.24266185,0.0076038907,0.07952373,0.4757951,0.4499064
-0.15985818,0.056898378,-0.17825888,-0.010549695,0.10967624,0.5732005,0.45749804
-0.07915485,-0.006998538,-0.100975424,-0.047375597,0.34603208,0.32643992,0.45749804
-0.17138723,-0.26210973,-0.17172791,-0.32382905,0.050344024,0.4757951,0.46508968
-0.14832915,0.15274398,-0.24266185,-0.010549695,-0.27549633,0.7225557,0.4727897
-0.19444537,0.056898378,-0.08156378,0.1554261,-0.098472476,0.67222965,0.44220617
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
-0.25209057,0.2166409,-0.12673655,0.08125567,-0.5128248,0.4757951,0.41932264
0.12819599,0.2166409,0.20852152,0.3763814,-0.42431283,0.5244978,0.48038134
0.11666703,0.72781694,0.15046814,0.486859,-0.5721567,0.22741097,0.48038134
0.19737037,0.66391987,0.24716325,0.46870542,-0.72000086,0.2777372,0.5338484
0.3126609,0.5680744,0.39556208,0.8556366,-0.6013364,0.22741097,0.5490319
0.4164223,1.0473019,0.46649605,0.7264866,-0.72000086,0.17870815,0.5338484
0.577829,0.9514565,0.5695408,0.8369643,-0.098472476,0.2777372,0.5185568
-0.04456766,0.44028044,-0.042922053,0.33955553,0.25752017,0.67222965,0.4499064
-0.10221292,0.6319714,-0.075032815,0.7451589,-0.098472476,1.0196427,0.5872071
-0.75919676,0.5680744,-0.6036811,0.41320726,-0.6606687,0.4757951,0.38125584
-1.1855996,0.28053793,-1.1967323,0.33955553,-0.5721567,0.22741097,0.50326484
-1.8886997,0.5680744,-2.0414085,0.33955553,-0.48364505,0.22741097,0.5338484
-3.398489,0.600023,-3.5112464,0.5055313,-0.12765218,0.4757951,0.6100906
-3.3410158,0.98340493,-3.5112464,0.61600894,-0.42431283,0.67222965,0.63297415
-3.1911385,0.4722289,-3.3822591,0.04442976,-0.24631639,0.5244978,0.69403285
-1.6121744,0.37638342,-1.6932697,0.3577091,-0.42431283,0.42546886,0.7169164
-2.430393,0.37638342,-2.5054724,0.19225198,-0.45349252,0.4757951,0.83892536
-1.704235,0.408332,-1.7253804,0.3763814,-0.42431283,0.67222965,0.86191726
-0.75919676,0.44028044,-0.6617344,0.46870542,-0.068320185,0.82158464,0.8771006
-0.35585204,0.34443495,-0.35876852,0.32088324,0.020191735,0.62352675,0.7702748
0.105137914,0.31248638,0.066653654,0.24723144,0.40536407,0.8702876,0.65585744
0.35877705,0.34443495,0.22140203,0.09992795,0.8206889,0.5732005,0.64056575
0.1743123,0.24858947,0.10547678,0.19225198,0.6125402,0.67222965,0.5338484
-0.021509588,0.056898378,-0.08156378,-0.2133514,0.25752017,0.7225557,0.5261484
-0.2636197,-0.07089557,-0.062152214,-0.010549695,-1.1353257,-0.26611045,-0.1604642
0.23195755,0.6319714,0.22793308,0.486859,-0.6606687,0.17870815,0.06837047
0.0936088,0.66391987,0.20217188,0.6896608,-0.72000086,-0.019349743,0.09895422
0.12819599,0.600023,0.2536942,0.61600894,-0.69082093,0.12838203,0.015012002
0.070550725,0.15274398,-0.062152214,0.33955553,-0.7793329,0.12838203,0.02260364
-0.22903249,0.2166409,-0.062152214,0.08125567,-0.83866495,0.12838203,-0.09940538
0.105137914,0.31248638,0.14411859,0.22907785,-0.03914049,0.32643992,-0.06893022
-0.06762581,0.02494992,-0.075032815,0.09992795,0.22736786,0.5244978,-0.046046704
-0.17138723,0.69586843,-0.100975424,0.5605108,-0.03914049,0.42546886,-0.00027987704
-1.024365,0.2166409,-0.9969924,0.2659037,-0.33482832,0.4757951,-0.023163395
-1.704235,0.408332,-1.7190309,0.5423572,-0.42431283,0.42546886,0.02260364
-1.8771706,1.111199,-2.221918,0.9661142,-0.03914049,0.5732005,0.14472106
-2.2920444,0.7597655,-2.4281888,0.7633125,0.10967624,0.5732005,0.2133714
-2.8222086,0.79171395,-2.924545,0.9661142,-0.42431283,0.37676615,0.22866328
-2.8683248,0.8875594,-2.9889479,0.8924624,-0.7501532,0.079679206,0.32019714
-2.476509,0.98340493,-2.5248837,1.039766,-0.631489,0.42546886,0.3888475
-2.0039902,0.66391987,-2.0992804,0.5605108,-0.1869844,0.7225557,0.42702287
-1.3700644,0.408332,-1.2870778,0.46870542,-0.33482832,0.62352675,0.48038134
-0.4711426,0.53612596,-0.5198665,0.43187955,-0.098472476,0.62352675,0.48038134
-0.344323,-0.3260067,-0.37818012,-0.3793272,0.07952373,0.37676615,0.41932264
-0.090683885,-0.07089557,-0.08156378,-0.066047885,-0.03914049,0.5732005,0.30490547
0.20889932,-0.038947053,0.079534255,-0.19519779,0.7613567,0.82158464,0.25913844
0.15125406,0.02494992,0.015131323,-0.12154602,0.7020247,0.67222965,0.19807974
0.5432419,0.7597655,0.5243679,0.80013835,0.22736786,0.77125865,0.1523127
0.1397251,0.5680744,0.15699911,0.41320726,-0.098472476,0.62352675,0.083662346
0.7736509,1.238993,0.35673895,0.6341626,2.3020463,1.711222,0.09125399
0.5547709,1.111199,0.31174758,0.70833296,1.8867218,1.0683454,0.030303672
0.05919375,0.44028044,-0.2878346,0.08125567,1.9460539,1.2664033,0.05318719
0.63547426,1.2709415,0.32462817,0.7819848,1.6493934,1.1170481,0.007420362
0.60088724,0.9514565,0.35673895,0.8556366,1.9168739,1.3654323,-0.05363855
0.20889932,0.50417745,0.20852152,0.3763814,0.050344024,0.2777372,-0.10710562
-0.21750346,-0.07089557,-0.17825888,-0.066047885,-0.008987967,0.4757951,-0.1222889
-0.4365554,0.2166409,-0.4748752,0.04442976,0.050344024,0.67222965,-0.05363855
-0.75919676,0.600023,-0.7778411,0.45003313,-0.12765218,0.5732005,-0.05363855
-2.0155194,0.79171395,-2.1058114,0.46870542,0.050344024,0.96931654,0.05318719
-2.5802708,0.8236624,-2.756916,0.70833296,-0.008987967,0.77125865,0.06077883
-2.9836154,0.79171395,-3.1759884,0.486859,0.07952373,0.37676615,0.14472106
-3.5598958,0.72781694,-3.652933,0.45003313,-0.54200447,0.22741097,0.16760457
-2.4419222,0.12079541,-2.5312333,0.09992795,-0.39416054,0.4757951,0.24384655
-2.2920444,0.31248638,-2.5569944,0.3763814,-0.1578047,0.67222965,0.3506723
-2.3612187,0.6319714,-2.4668305,0.30272964,-0.45349252,0.62352675,0.3888475
-1.9117577,0.02494992,-2.015466,0.04442976,-0.2161641,0.82158464,0.40413937
-0.7361387,0.02494992,-0.73266834,0.04442976,-0.12765218,0.62352675,0.3126055
-0.4365554,-0.16674106,-0.3845297,-0.08420147,-0.27549633,0.22741097,0.26673007
-0.13680011,-0.16674106,-0.08791342,-0.10287375,-0.2161641,0.2777372,0.2744303
0.105137914,-0.10284408,0.06030401,-0.12154602,0.37618437,0.42546886,0.2515468
0.024606558,-0.16674106,0.002250719,-0.010549695,0.07952373,0.32643992,0.17519622
-0.15985818,-0.16674106,-0.11385594,-0.15837191,-0.1869844,0.22741097,0.12942939
-0.0560967,0.2166409,0.04742349,0.24723144,-0.2161641,0.4757951,0.07607071
0.16278318,0.31248638,0.20852152,0.3577091,-0.39416054,0.5732005,-0.05363855
-0.21750346,0.408332,-0.06868326,0.46870542,-0.631489,0.029353077,-0.15287244
-0.13680011,0.28053793,-0.11385594,0.2659037,-0.48364505,0.2777372,-0.22911453
-0.10221292,0.056898378,-0.017160846,0.063102044,-0.5128248,0.2777372,-0.27488148
-0.21750346,-0.16674106,-0.11385594,-0.12154602,-0.6013364,0.7225557,-0.33594027
0.08207984,0.31248638,-0.030041449,0.2659037,0.13885595,0.32643992,-0.39699897
0.25501564,0.85561097,0.1698797,0.5236849,0.4646963,1.1170481,-0.42747414
-0.17138723,0.600023,-0.12673655,0.5236849,-0.008987967,0.67222965,-0.4198824
-1.2893611,0.44028044,-1.1967323,0.45003313,-0.2161641,0.67222965,-0.31305677
-2.4649801,0.8875594,-2.4345384,1.0216123,-0.098472476,0.82158464,-0.24440631
-1.5545292,0.98340493,-1.5965748,0.5423572,0.19818793,0.82158464,-0.1833476
-3.4100182,1.111199,-3.6917562,1.1689159,0.10967624,0.5732005,-0.10710562
-3.744361,0.91950786,-3.9109073,0.9661142,-0.42431283,0.67222965,-0.06123019
-3.5598958,1.0473019,-3.6981058,0.91061604,-0.6013364,0.4757951,-0.007871516
-3.2026672,1.1431475,-3.3370864,1.0952641,-0.631489,0.42546886,0.121837534
-2.1077516,0.44028044,-2.0863996,0.45003313,-0.6013364,0.42546886,0.289722
-1.035894,0.44028044,-0.9518198,0.43187955,-0.39416054,0.62352675,0.121837534
-0.06762581,0.31248638,-0.030041449,0.5055313,-0.24631639,0.32643992,0.083662346
-0.35585204,-0.13479254,-0.27495402,-0.047375597,-0.36498085,0.22741097,0.045487158
-0.27514872,-0.19821271,-0.17172791,-0.10287375,-0.5721567,0.079679206,0.030303672
-0.15985818,-0.29405826,-0.13961715,-0.26884955,-0.068320185,0.22741097,-0.05363855
-0.27514872,-0.006998538,-0.15249775,0.11808153,-0.30564862,0.12838203,-0.046046704
-0.27514872,0.02494992,-0.18460852,0.026276175,-0.6013364,0.079679206,-0.14517231
-0.090683885,0.4722289,-0.030041449,0.5055313,-0.6013364,0.22741097,-0.1833476
0.32418984,0.85561097,0.4857262,0.80013835,-0.6013364,0.22741097,-0.24440631
